MATCH_ID,MAP,TOURNAMENT,TEAM,SIDE,SCORE,RESULT,DURATION,HERO_1,HERO_2,HERO_3,HERO_4,HERO_5
1088,3,ESL ONE Thailand 2020 Online: Asia,Geek Fam,radiant,33,WIN,35:01,Ember Spirit,Phantom Assassin,Disruptor,Rubick,Venomancer
1088,3,ESL ONE Thailand 2020 Online: Asia,T1,dire,15,LOSE,35:01,Invoker,Phoenix,Sand King,Anti-Mage,Abaddon
1089,1,ESL ONE Thailand 2020 Online: Asia,Neon Esports,radiant,29,WIN,30:46,Windranger,Drow Ranger,Oracle,Vengeful Spirit,Phoenix
1089,1,ESL ONE Thailand 2020 Online: Asia,Question Mark,dire,11,LOSE,30:46,Silencer,Tusk,Magnus,Snapfire,Faceless Void
1089,2,ESL ONE Thailand 2020 Online: Asia,Neon Esports,radiant,36,WIN,37:57,Pangolier,Gyrocopter,Rubick,Phoenix,Batrider
1089,2,ESL ONE Thailand 2020 Online: Asia,Question Mark,dire,17,LOSE,37:57,Void Spirit,Morphling,Queen of Pain,Abaddon,Treant Protector
1090,1,ESL ONE Thailand 2020 Online: Asia,Neon Esports,dire,44,WIN,40:36,Chen,Puck,Earth Spirit,Pangolier,Phoenix
1090,1,ESL ONE Thailand 2020 Online: Asia,Sparking Arrow Gaming,radiant,12,LOSE,40:36,Tidehunter,Queen of Pain,Disruptor,Snapfire,Faceless Void
1090,2,ESL ONE Thailand 2020 Online: Asia,Neon Esports,radiant,22,LOSE,44:56,Templar Assassin,Medusa,Vengeful Spirit,Snapfire,Tiny
1090,2,ESL ONE Thailand 2020 Online: Asia,Sparking Arrow Gaming,dire,36,WIN,44:56,Pangolier,Zeus,Clockwerk,Faceless Void,Phoenix
1090,3,ESL ONE Thailand 2020 Online: Asia,Neon Esports,radiant,26,LOSE,34:48,Legion Commander,Spectre,Tusk,Nature's Prophet,Faceless Void
1090,3,ESL ONE Thailand 2020 Online: Asia,Sparking Arrow Gaming,dire,26,WIN,34:48,Anti-Mage,Queen of Pain,Treant Protector,Tiny,Venomancer
1091,1,ESL ONE Thailand 2020 Online: Asia,Neon Esports,radiant,18,LOSE,38:58,Venomancer,Void Spirit,Dark Seer,Nature's Prophet,Clockwerk
1091,1,ESL ONE Thailand 2020 Online: Asia,T1,dire,49,WIN,38:58,Snapfire,Magnus,Queen of Pain,Earth Spirit,Warlock
1091,2,ESL ONE Thailand 2020 Online: Asia,Neon Esports,radiant,33,WIN,44:46,Earth Spirit,Timbersaw,Oracle,Anti-Mage,Clockwerk
1091,2,ESL ONE Thailand 2020 Online: Asia,T1,dire,29,LOSE,44:46,Juggernaut,Night Stalker,Keeper of the Light,Slardar,Snapfire
1091,3,ESL ONE Thailand 2020 Online: Asia,Neon Esports,radiant,31,WIN,25:40,Kunkka,Lich,Tusk,Venomancer,Anti-Mage
1091,3,ESL ONE Thailand 2020 Online: Asia,T1,dire,14,LOSE,25:40,Puck,Clinkz,Enchantress,Beastmaster,Clockwerk
1092,1,ESL ONE Thailand 2020 Online: Asia,Question Mark,dire,12,LOSE,34:53,Sven,Zeus,Magnus,Ogre Magi,Phoenix
1092,1,ESL ONE Thailand 2020 Online: Asia,Sparking Arrow Gaming,radiant,30,WIN,34:53,Night Stalker,Terrorblade,Oracle,Lina,Mirana
1092,2,ESL ONE Thailand 2020 Online: Asia,Question Mark,radiant,11,LOSE,35:50,Beastmaster,Phantom Lancer,Undying,Doom,Lina
1092,2,ESL ONE Thailand 2020 Online: Asia,Sparking Arrow Gaming,dire,27,WIN,35:50,Earthshaker,Leshrac,Morphling,Clockwerk,Phoenix
1093,1,ESL ONE Thailand 2020 Online: Asia,Question Mark,dire,11,LOSE,28:07,Elder Titan,Void Spirit,Phantom Assassin,Undying,Mirana
1093,1,ESL ONE Thailand 2020 Online: Asia,T1,radiant,24,WIN,28:07,Earth Spirit,Terrorblade,Ogre Magi,Legion Commander,Phoenix
1093,2,ESL ONE Thailand 2020 Online: Asia,Question Mark,dire,12,LOSE,28:50,Witch Doctor,Terrorblade,Nature's Prophet,Treant Protector,Tiny
1093,2,ESL ONE Thailand 2020 Online: Asia,T1,radiant,24,WIN,28:50,Morphling,Puck,Snapfire,Clockwerk,Venomancer
1094,1,ESL ONE Thailand 2020 Online: Asia,Sparking Arrow Gaming,dire,18,LOSE,34:19,Timbersaw,Treant Protector,Tusk,Anti-Mage,Phoenix
1094,1,ESL ONE Thailand 2020 Online: Asia,T1,radiant,33,WIN,34:19,Ogre Magi,Drow Ranger,Legion Commander,Snapfire,Tiny
1094,2,ESL ONE Thailand 2020 Online: Asia,Sparking Arrow Gaming,dire,13,LOSE,44:54,Batrider,Night Stalker,Omniknight,Magnus,Tiny
1094,2,ESL ONE Thailand 2020 Online: Asia,T1,radiant,33,WIN,44:54,Abaddon,Rubick,Queen of Pain,Earth Spirit,Snapfire
1095,1,Omega League Europe: Immortal Division,Ninjas in Pyjamas,dire,21,LOSE,32:18,Sven,Abaddon,Rubick,Queen of Pain,Warlock
1095,1,Omega League Europe: Immortal Division,FlyToMoon,radiant,28,WIN,32:18,Earth Spirit,Terrorblade,Oracle,Batrider,Doom
1095,2,Omega League Europe: Immortal Division,Ninjas in Pyjamas,dire,12,LOSE,32:32,Morphling,Juggernaut,Rubick,Venomancer,Warlock
1095,2,Omega League Europe: Immortal Division,FlyToMoon,radiant,35,WIN,32:32,Invoker,Terrorblade,Oracle,Batrider,Tiny
1096,1,China Dota2 Pro Cup Season 1,Vici Gaming,radiant,26,WIN,31:43,Leshrac,Morphling,Bloodseeker,Witch Doctor,Earth Spirit
1096,1,China Dota2 Pro Cup Season 1,Team MagMa,dire,13,LOSE,31:43,Drow Ranger,Void Spirit,Batrider,Treant Protector,Doom
1096,2,China Dota2 Pro Cup Season 1,Vici Gaming,radiant,40,WIN,33:28,Zeus,Clockwerk,Drow Ranger,Underlord,Undying
1096,2,China Dota2 Pro Cup Season 1,Team MagMa,dire,15,LOSE,33:28,Gyrocopter,Queen of Pain,Lina,Witch Doctor,Tusk
1097,1,China Dota2 Pro Cup Season 1,Vici Gaming,radiant,30,WIN,37:29,Monkey King,Doom,Witch Doctor,Earth Spirit,Snapfire
1097,1,China Dota2 Pro Cup Season 1,Royal Never Give Up,dire,7,LOSE,37:29,Storm Spirit,Windranger,Underlord,Faceless Void,Treant Protector
1097,2,China Dota2 Pro Cup Season 1,Vici Gaming,radiant,26,WIN,38:50,Death Prophet,Witch Doctor,Spectre,Dark Seer,Nyx Assassin
1097,2,China Dota2 Pro Cup Season 1,Royal Never Give Up,dire,16,LOSE,38:50,Earthshaker,Morphling,Tidehunter,Rubick,Snapfire
1098,1,China Dota2 Pro Cup Season 1,Vici Gaming,radiant,38,WIN,44:44,Storm Spirit,Underlord,Lifestealer,Witch Doctor,Nyx Assassin
1098,1,China Dota2 Pro Cup Season 1,EHOME,dire,21,LOSE,44:44,Razor,Templar Assassin,Vengeful Spirit,Mars,Phoenix
1098,2,China Dota2 Pro Cup Season 1,Vici Gaming,dire,28,LOSE,40:40,Death Prophet,Spectre,Dark Seer,Witch Doctor,Tiny
1098,2,China Dota2 Pro Cup Season 1,EHOME,radiant,30,WIN,40:40,Doom,Morphling,Skywrath Mage,Underlord,Clockwerk
1098,3,China Dota2 Pro Cup Season 1,Vici Gaming,dire,35,LOSE,55:20,Magnus,Drow Ranger,Disruptor,Tiny,Phoenix
1098,3,China Dota2 Pro Cup Season 1,EHOME,radiant,41,WIN,55:20,Queen of Pain,Lich,Faceless Void,Underlord,Earth Spirit
1099,1,China Dota2 Pro Cup Season 1,Vici Gaming,dire,8,LOSE,25:47,Templar Assassin,Morphling,Legion Commander,Earth Spirit,Phoenix
1099,1,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,22,WIN,25:47,Phantom Lancer,Mars,Mirana,Oracle,Magnus
1099,2,China Dota2 Pro Cup Season 1,Vici Gaming,radiant,28,WIN,32:05,Omniknight,Morphling,Leshrac,Witch Doctor,Tiny
1099,2,China Dota2 Pro Cup Season 1,Phoenix Gaming,dire,12,LOSE,32:05,Phantom Lancer,Mars,Clockwerk,Phoenix,Magnus
1099,3,China Dota2 Pro Cup Season 1,Vici Gaming,dire,9,LOSE,28:16,Sven,Leshrac,Undying,Underlord,Rubick
1099,3,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,20,WIN,28:16,Beastmaster,Lifestealer,Grimstroke,Clockwerk,Magnus
1100,1,China Dota2 Pro Cup Season 1,Team MagMa,radiant,6,LOSE,16:53,Pugna,Juggernaut,Tusk,Grimstroke,Void Spirit
1100,1,China Dota2 Pro Cup Season 1,Royal Never Give Up,dire,18,WIN,16:53,Magnus,Faceless Void,Puck,Bane,Earth Spirit
1100,2,China Dota2 Pro Cup Season 1,Team MagMa,dire,28,LOSE,39:58,Night Stalker,Lycan,Clockwerk,Treant Protector,Void Spirit
1100,2,China Dota2 Pro Cup Season 1,Royal Never Give Up,radiant,28,WIN,39:58,Underlord,Morphling,Elder Titan,Zeus,Nyx Assassin
1101,1,China Dota2 Pro Cup Season 1,Team MagMa,radiant,12,LOSE,24:55,Windranger,Lifestealer,Ogre Magi,Underlord,Tusk
1101,1,China Dota2 Pro Cup Season 1,EHOME,dire,29,WIN,24:55,Slardar,Drow Ranger,Oracle,Mirana,Doom
1101,2,China Dota2 Pro Cup Season 1,Team MagMa,dire,10,LOSE,28:45,Zeus,Gyrocopter,Ogre Magi,Underlord,Tusk
1101,2,China Dota2 Pro Cup Season 1,EHOME,radiant,25,WIN,28:45,Mars,Drow Ranger,Oracle,Mirana,Doom
1102,1,China Dota2 Pro Cup Season 1,Team MagMa,dire,39,WIN,47:36,Timbersaw,Void Spirit,Magnus,Lifestealer,Crystal Maiden
1102,1,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,23,LOSE,47:36,Abaddon,Terrorblade,Razor,Tiny,Bloodseeker
1102,2,China Dota2 Pro Cup Season 1,Team MagMa,dire,30,LOSE,45:58,Viper,Mars,Tusk,Lifestealer,Crystal Maiden
1102,2,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,37,WIN,45:58,Pugna,Anti-Mage,Windranger,Grimstroke,Bloodseeker
1102,3,China Dota2 Pro Cup Season 1,Team MagMa,dire,44,WIN,43:48,Spectre,Lich,Puck,Magnus,Tusk
1102,3,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,29,LOSE,43:48,Faceless Void,Templar Assassin,Rubick,Void Spirit,Clockwerk
1103,1,China Dota2 Pro Cup Season 1,Royal Never Give Up,dire,36,WIN,38:37,Rubick,Omniknight,Tiny,Sven,Io
1103,1,China Dota2 Pro Cup Season 1,EHOME,radiant,14,LOSE,38:37,Weaver,Timbersaw,Disruptor,Doom,Phoenix
1103,2,China Dota2 Pro Cup Season 1,Royal Never Give Up,dire,33,WIN,39:37,Night Stalker,Templar Assassin,Ogre Magi,Mirana,Doom
1103,2,China Dota2 Pro Cup Season 1,EHOME,radiant,17,LOSE,39:37,Clinkz,Mars,Rubick,Morphling,Clockwerk
1104,1,China Dota2 Pro Cup Season 1,Royal Never Give Up,radiant,18,LOSE,34:36,Phantom Lancer,Slardar,Puck,Elder Titan,Tusk
1104,1,China Dota2 Pro Cup Season 1,Phoenix Gaming,dire,33,WIN,34:36,Lich,Lifestealer,Windranger,Magnus,Clockwerk
1104,2,China Dota2 Pro Cup Season 1,Royal Never Give Up,dire,30,WIN,39:38,Legion Commander,Sven,Ancient Apparition,Mirana,Magnus
1104,2,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,17,LOSE,39:38,Tiny,Enchantress,Underlord,Morphling,Phoenix
1104,3,China Dota2 Pro Cup Season 1,Royal Never Give Up,dire,34,WIN,37:20,Slardar,Underlord,Snapfire,Lifestealer,Tiny
1104,3,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,16,LOSE,37:20,Void Spirit,Anti-Mage,Spirit Breaker,Phoenix,Bloodseeker
1105,1,China Dota2 Pro Cup Season 1,EHOME,dire,13,LOSE,32:29,Void Spirit,Spectre,Underlord,Tiny,Io
1105,1,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,25,WIN,32:29,Viper,Morphling,Crystal Maiden,Clockwerk,Bloodseeker
1105,2,China Dota2 Pro Cup Season 1,EHOME,dire,10,LOSE,34:26,Death Prophet,Legion Commander,Lifestealer,Elder Titan,Mirana
1105,2,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,31,WIN,34:26,Weaver,Templar Assassin,Beastmaster,Tiny,Phoenix
1106,1,China Dota2 Pro Cup Season 1,PSG.LGD,radiant,11,LOSE,40:46,Vengeful Spirit,Earth Spirit,Dark Seer,Pugna,Drow Ranger
1106,1,China Dota2 Pro Cup Season 1,Team Aster,dire,36,WIN,40:46,Jakiro,Tusk,Zeus,Bloodseeker,Faceless Void
1106,2,China Dota2 Pro Cup Season 1,PSG.LGD,radiant,38,WIN,34:01,Juggernaut,Rubick,Magnus,Abaddon,Tiny
1106,2,China Dota2 Pro Cup Season 1,Team Aster,dire,15,LOSE,34:01,Underlord,Zeus,Sand King,Spectre,Shadow Demon
1106,3,China Dota2 Pro Cup Season 1,PSG.LGD,dire,35,WIN,45:48,Pangolier,Faceless Void,Magnus,Techies,Clockwerk
1106,3,China Dota2 Pro Cup Season 1,Team Aster,radiant,25,LOSE,45:48,Wraith King,Venomancer,Queen of Pain,Witch Doctor,Tiny
1107,1,China Dota2 Pro Cup Season 1,PSG.LGD,radiant,25,WIN,29:25,Naga Siren,Oracle,Monkey King,Clockwerk,Snapfire
1107,1,China Dota2 Pro Cup Season 1,Sparking Arrow Gaming,dire,14,LOSE,29:25,Morphling,Storm Spirit,Batrider,Silencer,Tiny
1107,2,China Dota2 Pro Cup Season 1,PSG.LGD,radiant,25,WIN,23:58,Anti-Mage,Pangolier,Troll Warlord,Chen,Rubick
1107,2,China Dota2 Pro Cup Season 1,Sparking Arrow Gaming,dire,12,LOSE,23:58,Witch Doctor,Morphling,Pugna,Tusk,Snapfire
1108,1,China Dota2 Pro Cup Season 1,PSG.LGD,radiant,30,WIN,30:10,Pangolier,Spectre,Skywrath Mage,Magnus,Clockwerk
1108,1,China Dota2 Pro Cup Season 1,Invictus Gaming,dire,15,LOSE,30:10,Monkey King,Mirana,Shadow Demon,Morphling,Tiny
1108,2,China Dota2 Pro Cup Season 1,PSG.LGD,radiant,46,WIN,40:42,Phantom Lancer,Zeus,Faceless Void,Tiny,Treant Protector
1108,2,China Dota2 Pro Cup Season 1,Invictus Gaming,dire,29,LOSE,40:42,Ember Spirit,Arc Warden,Slardar,Rubick,Clockwerk
1109,1,China Dota2 Pro Cup Season 1,PSG.LGD,dire,13,LOSE,39:29,Windranger,Alchemist,Pangolier,Snapfire,Abaddon
1109,1,China Dota2 Pro Cup Season 1,LBZS,radiant,45,WIN,39:29,Tusk,Faceless Void,Grimstroke,Doom,Phoenix
1109,2,China Dota2 Pro Cup Season 1,PSG.LGD,dire,30,LOSE,41:34,Rubick,Spectre,Ogre Magi,Magnus,Snapfire
1109,2,China Dota2 Pro Cup Season 1,LBZS,radiant,32,WIN,41:34,Omniknight,Sven,Treant Protector,Void Spirit,Phoenix
1110,1,China Dota2 Pro Cup Season 1,Team Aster,dire,22,WIN,30:31,Kunkka,Morphling,Earthshaker,Nature's Prophet,Abaddon
1110,1,China Dota2 Pro Cup Season 1,Sparking Arrow Gaming,radiant,10,LOSE,30:31,Invoker,Mars,Pangolier,Spectre,Witch Doctor
1110,2,China Dota2 Pro Cup Season 1,Team Aster,dire,32,WIN,32:14,Earthshaker,Doom,Mirana,Nature's Prophet,Tusk
1110,2,China Dota2 Pro Cup Season 1,Sparking Arrow Gaming,radiant,13,LOSE,32:14,Phantom Lancer,Bloodseeker,Ogre Magi,Tiny,Snapfire
1111,1,China Dota2 Pro Cup Season 1,Team Aster,dire,13,LOSE,35:02,Slardar,Lina,Mirana,Sven,Jakiro
1111,1,China Dota2 Pro Cup Season 1,Invictus Gaming,radiant,22,WIN,35:02,Clinkz,Templar Assassin,Tidehunter,Rubick,Tusk
1111,2,China Dota2 Pro Cup Season 1,Team Aster,dire,19,WIN,30:21,Huskar,Sven,Omniknight,Zeus,Tusk
1111,2,China Dota2 Pro Cup Season 1,Invictus Gaming,radiant,18,LOSE,30:21,Slardar,Templar Assassin,Rubick,Spectre,Elder Titan
1111,3,China Dota2 Pro Cup Season 1,Team Aster,dire,34,WIN,29:01,Disruptor,Sven,Batrider,Magnus,Tusk
1111,3,China Dota2 Pro Cup Season 1,Invictus Gaming,radiant,7,LOSE,29:01,Zeus,Mirana,Clockwerk,Morphling,Earthshaker
1112,1,China Dota2 Pro Cup Season 1,Team Aster,dire,23,LOSE,69:12,Death Prophet,Tiny,Abaddon,Drow Ranger,Vengeful Spirit
1112,1,China Dota2 Pro Cup Season 1,LBZS,radiant,47,WIN,69:12,Riki,Dark Seer,Tusk,Grimstroke,Doom
1112,2,China Dota2 Pro Cup Season 1,Team Aster,dire,31,WIN,30:45,Legion Commander,Sand King,Zeus,Sven,Jakiro
1112,2,China Dota2 Pro Cup Season 1,LBZS,radiant,13,LOSE,30:45,Tidehunter,Anti-Mage,Clockwerk,Disruptor,Doom
1112,3,China Dota2 Pro Cup Season 1,Team Aster,dire,13,LOSE,44:13,Dragon Knight,Beastmaster,Invoker,Spectre,Ancient Apparition
1112,3,China Dota2 Pro Cup Season 1,LBZS,radiant,29,WIN,44:13,Queen of Pain,Omniknight,Earth Spirit,Sven,Io
1113,1,China Dota2 Pro Cup Season 1,Sparking Arrow Gaming,dire,26,LOSE,52:38,Puck,Phantom Lancer,Ancient Apparition,Mars,Phoenix
1113,1,China Dota2 Pro Cup Season 1,Invictus Gaming,radiant,41,WIN,52:38,Kunkka,Earthshaker,Witch Doctor,Morphling,Mirana
1113,2,China Dota2 Pro Cup Season 1,Sparking Arrow Gaming,dire,19,LOSE,46:56,Abaddon,Phantom Lancer,Venomancer,Earth Spirit,Snapfire
1113,2,China Dota2 Pro Cup Season 1,Invictus Gaming,radiant,33,WIN,46:56,Zeus,Mars,Mirana,Faceless Void,Elder Titan
1114,1,China Dota2 Pro Cup Season 1,Sparking Arrow Gaming,dire,15,LOSE,44:49,Queen of Pain,Batrider,Lich,Faceless Void,Tiny
1114,1,China Dota2 Pro Cup Season 1,LBZS,radiant,27,WIN,44:49,Slardar,Phantom Lancer,Skywrath Mage,Void Spirit,Grimstroke
1114,2,China Dota2 Pro Cup Season 1,Sparking Arrow Gaming,radiant,30,WIN,26:28,Ember Spirit,Phantom Lancer,Tusk,Bloodseeker,Phoenix
1114,2,China Dota2 Pro Cup Season 1,LBZS,dire,9,LOSE,26:28,Windranger,Mars,Drow Ranger,Vengeful Spirit,Mirana
1114,3,China Dota2 Pro Cup Season 1,Sparking Arrow Gaming,radiant,16,LOSE,38:04,Queen of Pain,Legion Commander,Mirana,Faceless Void,Snapfire
1114,3,China Dota2 Pro Cup Season 1,LBZS,dire,22,WIN,38:04,Leshrac,Sven,Io,Earth Spirit,Phoenix
1115,1,China Dota2 Pro Cup Season 1,Invictus Gaming,radiant,29,WIN,20:26,Arc Warden,Slardar,Faceless Void,Rubick,Tusk
1115,1,China Dota2 Pro Cup Season 1,LBZS,dire,9,LOSE,20:26,Venomancer,Monkey King,Vengeful Spirit,Earth Spirit,Doom
1115,2,China Dota2 Pro Cup Season 1,Invictus Gaming,radiant,40,LOSE,50:21,Magnus,Gyrocopter,Io,Mars,Disruptor
1115,2,China Dota2 Pro Cup Season 1,LBZS,dire,48,WIN,50:21,Batrider,Juggernaut,Grimstroke,Void Spirit,Phoenix
1115,3,China Dota2 Pro Cup Season 1,Invictus Gaming,dire,17,LOSE,33:05,Queen of Pain,Spectre,Shadow Shaman,Centaur Warrunner,Tusk
1115,3,China Dota2 Pro Cup Season 1,LBZS,radiant,42,WIN,33:05,Troll Warlord,Dark Seer,Earth Spirit,Grimstroke,Doom
1116,1,China Dota2 Pro Cup Season 1,Team Aster,dire,24,LOSE,43:28,Leshrac,Axe,Snapfire,Nature's Prophet,Treant Protector
1116,1,China Dota2 Pro Cup Season 1,EHOME,radiant,34,WIN,43:28,Troll Warlord,Ember Spirit,Earth Spirit,Elder Titan,Doom
1116,2,China Dota2 Pro Cup Season 1,Team Aster,radiant,29,WIN,26:55,Io,Zeus,Faceless Void,Batrider,Earth Spirit
1116,2,China Dota2 Pro Cup Season 1,EHOME,dire,4,LOSE,26:55,Void Spirit,Anti-Mage,Abaddon,Nature's Prophet,Tusk
1116,3,China Dota2 Pro Cup Season 1,Team Aster,dire,27,LOSE,51:04,Earthshaker,Medusa,Vengeful Spirit,Witch Doctor,Earth Spirit
1116,3,China Dota2 Pro Cup Season 1,EHOME,radiant,45,WIN,51:04,Pugna,Chen,Skywrath Mage,Faceless Void,Doom
1117,1,China Dota2 Pro Cup Season 1,Phoenix Gaming,dire,34,LOSE,49:02,Lina,Legion Commander,Sven,Oracle,Mirana
1117,1,China Dota2 Pro Cup Season 1,Invictus Gaming,radiant,36,WIN,49:02,Puck,Troll Warlord,Tidehunter,Disruptor,Phoenix
1117,2,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,18,LOSE,32:33,Tiny,Phantom Lancer,Crystal Maiden,Bloodseeker,Phoenix
1117,2,China Dota2 Pro Cup Season 1,Invictus Gaming,dire,28,WIN,32:33,Shadow Fiend,Mars,Ogre Magi,Morphling,Mirana
1118,1,China Dota2 Pro Cup Season 1,EHOME,radiant,27,WIN,25:27,Slark,Zeus,Lich,Underlord,Earth Spirit
1118,1,China Dota2 Pro Cup Season 1,Invictus Gaming,dire,7,LOSE,25:27,Shadow Fiend,Legion Commander,Morphling,Rubick,Tusk
1118,2,China Dota2 Pro Cup Season 1,EHOME,dire,39,WIN,47:15,Kunkka,Morphling,Elder Titan,Clockwerk,Phoenix
1118,2,China Dota2 Pro Cup Season 1,Invictus Gaming,radiant,26,LOSE,47:15,Slark,Ember Spirit,Nature's Prophet,Earth Spirit,Grimstroke
1119,1,China Dota2 Pro Cup Season 1,Team Aster,dire,39,LOSE,48:44,Batrider,Sven,Io,Zeus,Tusk
1119,1,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,42,WIN,48:44,Shadow Shaman,Tiny,Lich,Anti-Mage,Bloodseeker
1119,2,China Dota2 Pro Cup Season 1,Team Aster,dire,19,LOSE,36:52,Omniknight,Storm Spirit,Rubick,Faceless Void,Snapfire
1119,2,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,29,WIN,36:52,Tiny,Anti-Mage,Oracle,Mars,Phoenix
1120,1,China Dota2 Pro Cup Season 1,Invictus Gaming,dire,6,LOSE,21:20,Queen of Pain,Batrider,Ursa,Lich,Tiny
1120,1,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,26,WIN,21:20,Viper,Drow Ranger,Windranger,Bloodseeker,Clockwerk
1120,2,China Dota2 Pro Cup Season 1,Invictus Gaming,dire,16,LOSE,31:35,Pugna,Dragon Knight,Spectre,Rubick,Elder Titan
1120,2,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,40,WIN,31:35,Death Prophet,Templar Assassin,Windranger,Mars,Clockwerk
1121,1,China Dota2 Pro Cup Season 1,Vici Gaming,dire,34,WIN,33:45,Zeus,Slardar,Rubick,Sven,Io
1121,1,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,12,LOSE,33:45,Tiny,Elder Titan,Underlord,Faceless Void,Ancient Apparition
1121,2,China Dota2 Pro Cup Season 1,Vici Gaming,dire,41,WIN,30:09,Io,Beastmaster,Mirana,Faceless Void,Snapfire
1121,2,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,13,LOSE,30:09,Pugna,Morphling,Clockwerk,Mars,Phoenix
1122,1,China Dota2 Pro Cup Season 1,EHOME,radiant,11,LOSE,29:36,Storm Spirit,Nature's Prophet,Spectre,Oracle,Earth Spirit
1122,1,China Dota2 Pro Cup Season 1,PSG.LGD,dire,26,WIN,29:36,Bloodseeker,Terrorblade,Undying,Zeus,Tiny
1122,2,China Dota2 Pro Cup Season 1,EHOME,radiant,14,LOSE,28:11,Slark,Dark Seer,Earth Spirit,Zeus,Clockwerk
1122,2,China Dota2 Pro Cup Season 1,PSG.LGD,dire,33,WIN,28:11,Batrider,Alchemist,Snapfire,Tiny,Elder Titan
1123,1,China Dota2 Pro Cup Season 1,LBZS,radiant,18,LOSE,37:05,Pugna,Slardar,Skywrath Mage,Grimstroke,Sven
1123,1,China Dota2 Pro Cup Season 1,Vici Gaming,dire,36,WIN,37:05,Tusk,Templar Assassin,Beastmaster,Faceless Void,Io
1123,2,China Dota2 Pro Cup Season 1,LBZS,dire,19,LOSE,37:56,Tusk,Drow Ranger,Clockwerk,Void Spirit,Phoenix
1123,2,China Dota2 Pro Cup Season 1,Vici Gaming,radiant,42,WIN,37:56,Phantom Assassin,Disruptor,Nyx Assassin,Bloodseeker,Magnus
1124,1,China Dota2 Pro Cup Season 1,Royal Never Give Up,dire,6,LOSE,23:25,Enchantress,Zeus,Night Stalker,Clockwerk,Lifestealer
1124,1,China Dota2 Pro Cup Season 1,PSG.LGD,radiant,22,WIN,23:25,Elder Titan,Skywrath Mage,Slardar,Tiny,Morphling
1124,2,China Dota2 Pro Cup Season 1,Royal Never Give Up,radiant,15,LOSE,35:34,Phantom Lancer,Brewmaster,Mirana,Sven,Doom
1124,2,China Dota2 Pro Cup Season 1,PSG.LGD,dire,24,WIN,35:34,Monkey King,Treant Protector,Bloodseeker,Zeus,Tusk
1125,1,China Dota2 Pro Cup Season 1,Vici Gaming,dire,18,LOSE,41:23,Pugna,Juggernaut,Witch Doctor,Bloodseeker,Magnus
1125,1,China Dota2 Pro Cup Season 1,PSG.LGD,radiant,28,WIN,41:23,Batrider,Necrophos,Skywrath Mage,Monkey King,Clockwerk
1125,2,China Dota2 Pro Cup Season 1,Vici Gaming,radiant,24,LOSE,35:32,Void Spirit,Witch Doctor,Nyx Assassin,Faceless Void,Phoenix
1125,2,China Dota2 Pro Cup Season 1,PSG.LGD,dire,37,WIN,35:32,Puck,Anti-Mage,Rubick,Undying,Tiny
1126,1,China Dota2 Pro Cup Season 1,Royal Never Give Up,radiant,15,LOSE,44:47,Bloodseeker,Underlord,Earthshaker,Morphling,Snapfire
1126,1,China Dota2 Pro Cup Season 1,Phoenix Gaming,dire,32,WIN,44:47,Mirana,Drow Ranger,Nyx Assassin,Mars,Phoenix
1126,2,China Dota2 Pro Cup Season 1,Royal Never Give Up,radiant,32,WIN,54:05,Storm Spirit,Tidehunter,Ancient Apparition,Morphling,Tiny
1126,2,China Dota2 Pro Cup Season 1,Phoenix Gaming,dire,29,LOSE,54:05,Terrorblade,Zeus,Crystal Maiden,Bloodseeker,Clockwerk
1126,3,China Dota2 Pro Cup Season 1,Royal Never Give Up,dire,19,LOSE,40:49,Troll Warlord,Templar Assassin,Elder Titan,Mars,Phoenix
1126,3,China Dota2 Pro Cup Season 1,Phoenix Gaming,radiant,23,WIN,40:49,Razor,Void Spirit,Witch Doctor,Anti-Mage,Mirana
1127,1,China Dota2 Pro Cup Season 1,LBZS,dire,9,LOSE,24:14,Phantom Assassin,Grimstroke,Earth Spirit,Void Spirit,Phoenix
1127,1,China Dota2 Pro Cup Season 1,EHOME,radiant,31,WIN,24:14,Viper,Undying,Mirana,Drow Ranger,Vengeful Spirit
1127,2,China Dota2 Pro Cup Season 1,LBZS,dire,6,LOSE,18:03,Sand King,Ember Spirit,Rubick,Gyrocopter,Io
1127,2,China Dota2 Pro Cup Season 1,EHOME,radiant,22,WIN,18:03,Razor,Ogre Magi,Mars,Morphling,Tiny
